epsilon,original,privado
0.035,-13.4765625,-13.482844029836595
0.040,-13.4765625,-13.48205883860702
0.045,-13.4765625,-13.481448134317352
0.050,-13.4765625,-13.480959570885616
0.055,-13.4765625,-13.480559837168743
0.060,-13.4765625,-13.480226725738014
0.065,-13.4765625,-13.479944862219705
0.070,-13.4765625,-13.479703264918298
0.075,-13.4765625,-13.479493880590411
0.080,-13.4765625,-13.47931066930351
0.085,-13.4765625,-13.479149012285657
0.090,-13.4765625,-13.479005317158675
0.095,-13.4765625,-13.478876747834535
0.100,-13.4765625,-13.478761035442808
0.005,-14.16015625,-14.202294845987144
0.010,-14.16015625,-14.181225547993572
0.015,-14.16015625,-14.174202448662381
0.020,-14.16015625,-14.170690898996787
0.025,-14.16015625,-14.168583969197428
0.030,-14.16015625,-14.16717934933119
0.035,-14.16015625,-14.166176049426735
0.040,-14.16015625,-14.165423574498393
0.045,-14.16015625,-14.164838316220793
0.050,-14.16015625,-14.164370109598714
0.055,-14.16015625,-14.163987031453377
0.060,-14.16015625,-14.163667799665596
0.065,-14.16015625,-14.16339768046055
0.070,-14.16015625,-14.163166149713367
0.075,-14.16015625,-14.162965489732477
0.080,-14.16015625,-14.162789912249197
0.085,-14.16015625,-14.16263499094042
0.090,-14.16015625,-14.162497283110397
0.095,-14.16015625,-14.162374070841429
0.100,-14.16015625,-14.162263179799357
0.005,-13.4765625,-13.512520768575722
0.010,-13.4765625,-13.494541634287861
0.015,-13.4765625,-13.48854858952524
0.020,-13.4765625,-13.485552067143932
0.025,-13.4765625,-13.483754153715145
0.030,-13.4765625,-13.48255554476262
0.035,-13.4765625,-13.481699395510818
0.040,-13.4765625,-13.481057283571966
0.045,-13.4765625,-13.48055786317508
0.050,-13.4765625,-13.480158326857572
0.055,-13.4765625,-13.479831433506885
0.060,-13.4765625,-13.479559022381311
0.065,-13.4765625,-13.47932852065967
0.070,-13.4765625,-13.479130947755408
0.075,-13.4765625,-13.478959717905049
0.080,-13.4765625,-13.478809891785982
0.085,-13.4765625,-13.47867769226916
0.090,-13.4765625,-13.47856018158754
0.095,-13.4765625,-13.478455040451355
0.100,-13.4765625,-13.478360413428787
0.005,-13.0859375,-13.12483466552661
0.010,-13.0859375,-13.105386082763305
0.015,-13.0859375,-13.098903221842203
0.020,-13.0859375,-13.095661791381653
0.025,-13.0859375,-13.093716933105322
0.030,-13.0859375,-13.092420360921102
0.035,-13.0859375,-13.091494237932373
0.040,-13.0859375,-13.090799645690826
0.045,-13.0859375,-13.090259407280735
0.050,-13.0859375,-13.089827216552662
0.055,-13.0859375,-13.089473605956965
0.060,-13.0859375,-13.089178930460552
0.065,-13.0859375,-13.088929589655892
0.070,-13.0859375,-13.088715868966187
0.075,-13.0859375,-13.08853064436844
0.080,-13.0859375,-13.088368572845413
0.085,-13.0859375,-13.08822556856039
0.090,-13.0859375,-13.088098453640367
0.095,-13.0859375,-13.087984719238243
0.100,-13.0859375,-13.08788235827633
0.005,-13.4765625,-13.509857193125736
0.010,-13.4765625,-13.493209846562868
0.015,-13.4765625,-13.487660731041911
0.020,-13.4765625,-13.484886173281435
0.025,-13.4765625,-13.483221438625147
0.030,-13.4765625,-13.482111615520957
0.035,-13.4765625,-13.481318884732248
0.040,-13.4765625,-13.480724336640717
0.045,-13.4765625,-13.480261910347304
0.050,-13.4765625,-13.479891969312574
0.055,-13.4765625,-13.479589290284158
0.060,-13.4765625,-13.479337057760478
0.065,-13.4765625,-13.47912363024044
0.070,-13.4765625,-13.478940692366123
0.075,-13.4765625,-13.478782146208383
0.080,-13.4765625,-13.478643418320358
0.085,-13.4765625,-13.478521011360337
0.090,-13.4765625,-13.478412205173653
0.095,-13.4765625,-13.478314852269776
0.100,-13.4765625,-13.478227234656288
0.005,-13.37890625,-13.411011846942596
0.010,-13.37890625,-13.394959048471298
0.015,-13.37890625,-13.389608115647532
0.020,-13.37890625,-13.386932649235648
0.025,-13.37890625,-13.38532736938852
0.030,-13.37890625,-13.384257182823767
0.035,-13.37890625,-13.383492763848942
0.040,-13.37890625,-13.382919449617825
0.045,-13.37890625,-13.382473538549178
0.050,-13.37890625,-13.38211680969426
0.055,-13.37890625,-13.381824940631144
0.060,-13.37890625,-13.381581716411883
0.065,-13.37890625,-13.381375911303277
0.070,-13.37890625,-13.381199506924471
0.075,-13.37890625,-13.381046623129507
0.080,-13.37890625,-13.380912849808912
0.085,-13.37890625,-13.380794814526036
0.090,-13.37890625,-13.380689894274589
0.095,-13.37890625,-13.380596018260137
0.100,-13.37890625,-13.38051152984713
0.005,-13.18359375,-13.218467070817036
0.010,-13.18359375,-13.201030410408519
0.015,-13.18359375,-13.195218190272346
0.020,-13.18359375,-13.192312080204259
0.025,-13.18359375,-13.190568414163407
0.030,-13.18359375,-13.189405970136173
0.035,-13.18359375,-13.188575652973862
0.040,-13.18359375,-13.18795291510213
0.045,-13.18359375,-13.187468563424115
0.050,-13.18359375,-13.183538129489607
0.055,-13.18359375,-13.183543185899643
0.060,-13.18359375,-13.183547399574673
0.065,-13.18359375,-13.183550964992005
0.070,-13.18359375,-13.183554021064005
0.075,-13.18359375,-13.183556669659739
0.080,-13.18359375,-13.183558987181005
0.085,-13.18359375,-13.18356103205271
0.090,-13.18359375,-13.183562849716449
0.095,-13.18359375,-13.183564476047161
0.100,-13.18359375,-13.183565939744804
0.005,-12.59765625,-12.597118585066207
0.010,-12.59765625,-12.597387417533103
0.015,-12.59765625,-12.597477028355403
0.020,-12.59765625,-12.597521833766551
0.025,-12.59765625,-12.597548717013241
0.030,-12.59765625,-12.597566639177701
0.035,-12.59765625,-12.597579440723743
0.040,-12.59765625,-12.597589041883277
0.045,-12.59765625,-12.597596509451801
0.050,-12.59765625,-12.59760248350662
0.055,-12.59765625,-12.597607371369655
0.060,-12.59765625,-12.59761144458885
0.065,-12.59765625,-12.597614891158939
0.070,-12.59765625,-12.597617845361873
0.075,-12.59765625,-12.59762040567108
0.080,-12.59765625,-12.597622645941637
0.085,-12.59765625,-12.597624622650953
0.090,-12.59765625,-12.5976263797259
0.095,-12.59765625,-12.59762795184559
0.100,-12.59765625,-12.59762936675331
0.005,-12.40234375,-12.401534361927622
0.010,-12.40234375,-12.40193905596381
0.015,-12.40234375,-12.402073953975874
0.020,-12.40234375,-12.402141402981906
0.025,-12.40234375,-12.402181872385524
0.030,-12.40234375,-12.402208851987936
0.035,-12.40234375,-12.402228123132517
0.040,-12.40234375,-12.402242576490952
0.045,-12.40234375,-12.402253817991959
0.050,-12.40234375,-12.402262811192761
0.055,-12.40234375,-12.402270169266147
0.060,-12.40234375,-12.402276300993968
0.065,-12.40234375,-12.402281489379048
0.070,-12.40234375,-12.402285936566258
0.075,-12.40234375,-12.402289790795175
0.080,-12.40234375,-12.402293163245476
0.085,-12.40234375,-12.402296138936919
0.090,-12.40234375,-12.40229878399598
0.095,-12.40234375,-12.40230115062777
0.100,-12.40234375,-12.402303280596382
0.005,-12.79296875,-12.792464689124566
0.010,-12.79296875,-12.792716719562284
0.015,-12.79296875,-12.792800729708189
0.020,-12.79296875,-12.792842734781141
0.025,-12.79296875,-12.792867937824914
0.030,-12.79296875,-12.792884739854095
0.035,-12.79296875,-12.79289674130351
0.040,-12.79296875,-12.792905742390571
0.045,-12.79296875,-12.792912743236062
0.050,-12.79296875,-12.792918343912456
0.055,-12.79296875,-12.792922926284051
0.060,-12.79296875,-12.792926744927048
0.065,-12.79296875,-12.792929976086505
0.070,-12.79296875,-12.792932745651754
0.075,-12.79296875,-12.792935145941637
0.080,-12.79296875,-12.792937246195285
0.085,-12.79296875,-12.792939099360268
0.090,-12.79296875,-12.792940746618031
0.095,-12.79296875,-12.79294222048024
0.100,-12.79296875,-12.792943546956229
0.005,-13.28125,-13.28076121369655
0.010,-13.28125,-13.281005606848275
0.015,-13.28125,-13.281087071232184
0.020,-13.28125,-13.281127803424138
0.025,-13.28125,-13.28115224273931
0.030,-13.28125,-13.281168535616091
0.035,-13.28125,-13.281180173385222
0.040,-13.28125,-13.281188901712069
0.045,-13.28125,-13.281195690410728
0.050,-13.28125,-13.281201121369655
0.055,-13.28125,-13.281205564881505
0.060,-13.28125,-13.281209267808046
0.065,-13.28125,-13.281212401053581
0.070,-13.28125,-13.28121508669261
0.075,-13.28125,-13.281217414246436
0.080,-13.28125,-13.281219450856035
0.085,-13.28125,-13.281221247864503
0.090,-13.28125,-13.281222845205363
0.095,-13.28125,-13.281224274405082
0.100,-13.28125,-13.281225560684828
0.005,-13.4765625,-13.476035377515888
0.010,-13.4765625,-13.476298938757944
0.015,-13.4765625,-13.476386792505297
0.020,-13.4765625,-13.476430719378971
0.025,-13.4765625,-13.476457075503177
0.030,-13.4765625,-13.476474646252647
0.035,-13.4765625,-13.476487196787984
0.040,-13.4765625,-13.476496609689486
0.045,-13.4765625,-13.476503930835099
0.050,-13.4765625,-13.476509787751588
0.055,-13.4765625,-13.476514579774172
0.060,-13.4765625,-13.476518573126324
0.065,-13.4765625,-13.476521952116606
0.070,-13.4765625,-13.476524848393993
0.075,-13.4765625,-13.476527358501059
0.080,-13.4765625,-13.476529554844744
0.085,-13.4765625,-13.476531492795052
0.090,-13.4765625,-13.476533215417549
0.095,-13.4765625,-13.476534756711363
0.100,-13.4765625,-13.476536143875794
0.005,-13.28125,-13.280789144342462
0.010,-13.28125,-13.281019572171232
0.015,-13.28125,-13.281096381447487
0.020,-13.28125,-13.281134786085616
0.025,-13.28125,-13.281157828868492
0.030,-13.28125,-13.281173190723743
0.035,-13.28125,-13.281184163477494
0.040,-13.28125,-13.281192393042808
0.045,-13.28125,-13.281198793815829
0.050,-13.28125,-13.281203914434247
0.055,-13.28125,-13.281208104031133
0.060,-13.28125,-13.281211595361873
0.065,-13.28125,-13.281214549564805
0.070,-13.28125,-13.281217081738747
0.075,-13.28125,-13.281219276289498
0.080,-13.28125,-13.281221196521404
0.085,-13.28125,-13.281222890843674
0.090,-13.28125,-13.281224396907914
0.095,-13.28125,-13.281225744439077
0.100,-13.28125,-13.281226957217124
0.005,-12.890625,-12.889928026937675
0.010,-12.890625,-12.890276513468837
0.015,-12.890625,-12.890392675645892
0.020,-12.890625,-12.890450756734419
0.025,-12.890625,-12.890485605387536
0.030,-12.890625,-12.890508837822946
0.035,-12.890625,-12.890525432419668
0.040,-12.890625,-12.89053787836721
0.045,-12.890625,-12.890547558548631
0.050,-12.890625,-12.890555302693768
0.055,-12.890625,-12.890561638812516
0.060,-12.890625,-12.890566918911473
0.065,-12.890625,-12.890571386687514
0.070,-12.890625,-12.890575216209834
0.075,-12.890625,-12.890578535129178
0.080,-12.890625,-12.890581439183604
0.085,-12.890625,-12.89058400158457
0.090,-12.890625,-12.890586279274315
0.095,-12.890625,-12.890588317207246
0.100,-12.890625,-12.890590151346883
0.005,-13.28125,-13.280814055459087
0.010,-13.28125,-13.281032027729545
0.015,-13.28125,-13.281104685153029
0.020,-13.28125,-13.281141013864772
0.025,-13.28125,-13.281162811091818
0.030,-13.28125,-13.281177342576514
0.035,-13.28125,-13.281187722208442
0.040,-13.28125,-13.281195506932386
0.045,-13.28125,-13.281201561717676
0.050,-13.28125,-13.281206405545909
0.055,-13.28125,-13.2812103686781
0.060,-13.28125,-13.281213671288258
0.065,-13.28125,-13.281216465804546
0.070,-13.28125,-13.28121886110422
0.075,-13.28125,-13.281220937030605
0.080,-13.28125,-13.281222753466192
0.085,-13.28125,-13.281224356203476
0.090,-13.28125,-13.281225780858838
0.095,-13.28125,-13.281227055550477
0.100,-13.28125,-13.281228202772954
0.005,-13.28125,-13.280825527683847
0.010,-13.28125,-13.281037763841924
0.015,-13.28125,-13.281108509227948
0.020,-13.28125,-13.281143881920961
0.025,-13.28125,-13.28116510553677
0.030,-13.28125,-13.281179254613974
0.035,-13.28125,-13.281189361097692
0.040,-13.28125,-13.28119694096048
0.045,-13.28125,-13.281202836409316
0.050,-13.28125,-13.281207552768384
0.055,-13.28125,-13.281211411607622
0.060,-13.28125,-13.281214627306987
0.065,-13.28125,-13.281217348283374
0.070,-13.28125,-13.281219680548846
0.075,-13.28125,-13.28122170184559
0.080,-13.28125,-13.28122347048024
0.085,-13.28125,-13.281225031040226
0.090,-13.28125,-13.281226418204659
0.095,-13.28125,-13.281227659351782
0.100,-13.28125,-13.281228776384193
0.005,-12.98828125,-12.987867661589389
0.010,-12.98828125,-12.988074455794694
0.015,-12.98828125,-12.988143387196462
0.020,-12.98828125,-12.988177852897348
0.025,-12.98828125,-12.988198532317877
0.030,-12.98828125,-12.988212318598231
0.035,-12.98828125,-12.988222165941341
0.040,-12.98828125,-12.988229551448674
0.045,-12.98828125,-12.988235295732155
0.050,-12.98828125,-12.988239891158939
0.055,-12.98828125,-12.988243651053581
0.060,-12.98828125,-12.988246784299116
0.065,-12.98828125,-12.988249435506876
0.070,-12.98828125,-12.98825170797067
0.075,-12.98828125,-12.988253677439292
0.080,-12.98828125,-12.988255400724336
0.085,-12.98828125,-12.988256921269963
0.090,-12.98828125,-12.988258272866076
0.095,-12.98828125,-12.988259482188916
0.100,-12.98828125,-12.98826057057947
0.005,-12.59765625,-12.597297806710804
0.010,-12.59765625,-12.597477028355401
0.015,-12.59765625,-12.597536768903602
0.020,-12.59765625,-12.597566639177701
0.025,-12.59765625,-12.597584561342162
0.030,-12.59765625,-12.597596509451801
0.035,-12.59765625,-12.597605043815829
0.040,-12.59765625,-12.59761144458885
0.045,-12.59765625,-12.597616422967867
0.050,-12.59765625,-12.59762040567108
0.055,-12.59765625,-12.597623664246436
0.060,-12.59765625,-12.5976263797259
0.065,-12.59765625,-12.597628677439292
0.070,-12.59765625,-12.597630646907914
0.075,-12.59765625,-12.597632353780721
0.080,-12.59765625,-12.597633847294425
0.085,-12.59765625,-12.597635165100636
0.090,-12.59765625,-12.597636336483934
0.095,-12.59765625,-12.597637384563727
0.100,-12.59765625,-12.59763832783554
0.005,-12.40234375,-12.401906624037567
0.010,-12.40234375,-12.402125187018783
0.015,-12.40234375,-12.402198041345855
0.020,-12.40234375,-12.402234468509391
0.025,-12.40234375,-12.402256324807514
0.030,-12.40234375,-12.402270895672928
0.035,-12.40234375,-12.402281303433938
0.040,-12.40234375,-12.402289109254696
0.045,-12.40234375,-12.402295180448618
0.050,-12.40234375,-12.402300037403757
0.055,-12.40234375,-12.402304011276142
0.060,-12.40234375,-12.402307322836464
0.065,-12.40234375,-12.402310124925966
0.070,-12.40234375,-12.402312526716969
0.075,-12.40234375,-12.40231460826917
0.080,-12.40234375,-12.402316429627348
0.085,-12.40234375,-12.402318036708092
0.090,-12.40234375,-12.40231946522431
0.095,-12.40234375,-12.402320743370398
0.100,-12.40234375,-12.402321893701878
0.005,-12.6953125,-12.694928453618719
0.010,-12.6953125,-12.69512047680936
0.015,-12.6953125,-12.695184484539572
0.020,-12.6953125,-12.695216488404679
0.025,-12.6953125,-12.695235690723743
0.030,-12.6953125,-12.695248492269787
0.035,-12.6953125,-12.695257636231245
0.040,-12.6953125,-12.69526449420234
0.045,-12.6953125,-12.695269828179857
0.050,-12.6953125,-12.695274095361873
0.055,-12.6953125,-12.69527758669261
0.060,-12.6953125,-12.695280496134894
0.065,-12.6953125,-12.69528295797067
0.070,-12.6953125,-12.695285068115624
0.075,-12.6953125,-12.695286896907914
0.080,-12.6953125,-12.69528849710117
0.085,-12.6953125,-12.695289909036395
0.090,-12.6953125,-12.695291164089928
0.095,-12.6953125,-12.695292287032563
0.100,-12.6953125,-12.695293297680935
0.005,-13.0859375,-13.085562384929911
0.010,-13.0859375,-13.085749942464956
0.015,-13.0859375,-13.085812461643304
0.020,-13.0859375,-13.085843721232479
0.025,-13.0859375,-13.085862476985982
0.030,-13.0859375,-13.085874980821652
0.035,-13.0859375,-13.085883912132845
0.040,-13.0859375,-13.08589061061624
0.045,-13.0859375,-13.085895820547767
0.050,-13.0859375,-13.085899988492992
0.055,-13.0859375,-13.085903398629991
0.060,-13.0859375,-13.085906240410827
0.065,-13.0859375,-13.085908644994609
0.070,-13.0859375,-13.085910706066421
0.075,-13.0859375,-13.08591249232866
0.080,-13.0859375,-13.08591405530812
0.085,-13.0859375,-13.085915434407642
0.090,-13.0859375,-13.085916660273885
0.095,-13.0859375,-13.085917757101575
0.100,-13.0859375,-13.085918744246495
0.005,-13.28125,-13.280924142464366
0.010,-13.28125,-13.281087071232184
0.015,-13.28125,-13.281141380821456
0.020,-13.28125,-13.281168535616091
0.025,-13.28125,-13.281184828492874
0.030,-13.28125,-13.281195690410728
0.035,-13.28125,-13.281203448923481
0.040,-13.28125,-13.281209267808046
0.045,-13.28125,-13.281213793607153
0.050,-13.28125,-13.281217414246436
0.055,-13.28125,-13.281220376587669
0.060,-13.28125,-13.281222845205363
0.065,-13.28125,-13.28122493403572
0.070,-13.28125,-13.28122672446174
0.075,-13.28125,-13.281228276164292
0.080,-13.28125,-13.281229633904022
0.085,-13.28125,-13.281230831909669
0.090,-13.28125,-13.281231896803575
0.095,-13.28125,-13.281232849603388
0.100,-13.28125,-13.281233707123219
0.005,-13.28125,-13.280692421550137
0.010,-13.28125,-13.28097121077507
0.015,-13.28125,-13.281064140516712
0.020,-13.28125,-13.281110605387534
0.025,-13.28125,-13.281138484310027
0.030,-13.28125,-13.281157070258356
0.035,-13.28125,-13.281170345935735
0.040,-13.28125,-13.281180302693768
0.045,-13.28125,-13.281188046838905
0.050,-13.28125,-13.281194242155014
0.055,-13.28125,-13.281199311050013
0.060,-13.28125,-13.281203535129178
0.065,-13.28125,-13.28120710935001
0.070,-13.28125,-13.281210172967867
0.075,-13.28125,-13.281212828103342
0.080,-13.28125,-13.281215151346883
0.085,-13.28125,-13.281217201267655
0.090,-13.28125,-13.281219023419451
0.095,-13.28125,-13.281220653765796
0.100,-13.28125,-13.281222121077507
0.005,-12.890625,-12.890274348956222
0.010,-12.890625,-12.890449674478111
0.015,-12.890625,-12.89050811631874
0.020,-12.890625,-12.890537337239055
0.025,-12.890625,-12.890554869791245
0.030,-12.890625,-12.890566558159371
0.035,-12.890625,-12.890574906993747
0.040,-12.890625,-12.890581168619528
0.045,-12.890625,-12.890586038772913
0.050,-12.890625,-12.890589934895623
0.055,-12.890625,-12.890593122632383
0.060,-12.890625,-12.890595779079685
0.065,-12.890625,-12.890598026842786
0.070,-12.890625,-12.890599953496872
0.075,-12.890625,-12.890601623263748
0.080,-12.890625,-12.890603084309763
0.085,-12.890625,-12.890604373468014
0.090,-12.890625,-12.890605519386456
0.095,-12.890625,-12.890606544681907
0.100,-12.890625,-12.890607467447811
0.005,-13.0859375,-13.085556177351917
0.010,-13.0859375,-13.08574683867596
0.015,-13.0859375,-13.08581039245064
0.020,-13.0859375,-13.08584216933798
0.025,-13.0859375,-13.085861235470384
0.030,-13.0859375,-13.08587394622532
0.035,-13.0859375,-13.085883025335988
0.040,-13.0859375,-13.08588983466899
0.045,-13.0859375,-13.08589513081688
0.050,-13.0859375,-13.085899367735191
0.055,-13.0859375,-13.08590283430472
0.060,-13.0859375,-13.08590572311266
0.065,-13.0859375,-13.08590816748861
0.070,-13.0859375,-13.085910262667994
0.075,-13.0859375,-13.085912078490129
0.080,-13.0859375,-13.085913667334495
0.085,-13.0859375,-13.085915069255995
0.090,-13.0859375,-13.08591631540844
0.095,-13.0859375,-13.085917430386942
0.100,-13.0859375,-13.085918433867596
0.005,-13.28125,-13.28091395941638
0.010,-13.28125,-13.281081979708189
0.015,-13.28125,-13.281137986472126
0.020,-13.28125,-13.281165989854095
0.025,-13.28125,-13.281182791883277
0.030,-13.28125,-13.281193993236062
0.035,-13.28125,-13.28120199420234
0.040,-13.28125,-13.281207994927048
0.045,-13.28125,-13.281212662157376
0.050,-13.28125,-13.281216395941637
0.055,-13.28125,-13.281219450856035
0.060,-13.28125,-13.281221996618031
0.065,-13.28125,-13.281224150724336
0.070,-13.28125,-13.28122599710117
0.075,-13.28125,-13.281227597294425
0.080,-13.28125,-13.281228997463524
0.085,-13.28125,-13.281230232906847
0.090,-13.28125,-13.281231331078688
0.095,-13.28125,-13.281232313653494
0.100,-13.28125,-13.281233197970819
0.005,-12.890625,-12.890295817387472
0.010,-12.890625,-12.890460408693736
0.015,-12.890625,-12.89051527246249
0.020,-12.890625,-12.890542704346867
0.025,-12.890625,-12.890559163477494
0.030,-12.890625,-12.890570136231245
0.035,-12.890625,-12.890577973912496
0.040,-12.890625,-12.890583852173433
0.045,-12.890625,-12.890588424154164
0.050,-12.890625,-12.890592081738747
0.055,-12.890625,-12.890595074307951
0.060,-12.890625,-12.890597568115622
0.065,-12.890625,-12.890599678260575
0.070,-12.890625,-12.890601486956248
0.075,-12.890625,-12.890603054492498
0.080,-12.890625,-12.890604426086718
0.085,-12.890625,-12.89060563631691
0.090,-12.890625,-12.890606712077082
0.095,-12.890625,-12.890607674599341
0.100,-12.890625,-12.890608540869373
0.005,-12.59765625,-12.597333651039722
0.010,-12.59765625,-12.597494950519861
0.015,-12.59765625,-12.597548717013241
0.020,-12.59765625,-12.597575600259932
0.025,-12.59765625,-12.597591730207945
0.030,-12.59765625,-12.59760248350662
0.035,-12.59765625,-12.597610164434245
0.040,-12.59765625,-12.597615925129965
0.045,-12.59765625,-12.59762040567108
0.050,-12.59765625,-12.597623990103973
0.055,-12.59765625,-12.597626922821792
0.060,-12.59765625,-12.59762936675331
0.065,-12.59765625,-12.597631434695364
0.070,-12.59765625,-12.597633207217124
0.075,-12.59765625,-12.597634743402649
0.080,-12.59765625,-12.597636087564982
0.085,-12.59765625,-12.597637273590571
0.090,-12.59765625,-12.59763832783554
0.095,-12.59765625,-12.597639271107354
0.100,-12.59765625,-12.597640120051986
